代码,简称,时间,周单位净值(元)
510210.OF,综指ETF,2015-11-20,3.9370
510210.OF,综指ETF,2015-11-27,3.7270
510210.OF,综指ETF,2015-12-04,3.8290
510210.OF,综指ETF,2015-12-11,3.7470
510210.OF,综指ETF,2015-12-18,3.8840
510210.OF,综指ETF,2015-12-25,3.9370
510210.OF,综指ETF,2016-01-01,3.8590
510210.OF,综指ETF,2016-01-08,3.4970
510210.OF,综指ETF,2016-01-15,3.2040
510210.OF,综指ETF,2016-01-22,3.2180
510210.OF,综指ETF,2016-01-29,3.0130
510210.OF,综指ETF,2016-02-05,3.0370
510210.OF,综指ETF,2016-02-19,3.1450
510210.OF,综指ETF,2016-02-26,3.0330
510210.OF,综指ETF,2016-03-04,3.1690
510210.OF,综指ETF,2016-03-11,3.0960
510210.OF,综指ETF,2016-03-18,3.2560
510210.OF,综指ETF,2016-03-25,3.2690
510210.OF,综指ETF,2016-04-01,3.3140
510210.OF,综指ETF,2016-04-08,3.2780
510210.OF,综指ETF,2016-04-15,3.3770
510210.OF,综指ETF,2016-04-22,3.2500
510210.OF,综指ETF,2016-04-29,3.2300
510210.OF,综指ETF,2016-05-06,3.1960
510210.OF,综指ETF,2016-05-13,3.1160
510210.OF,综指ETF,2016-05-20,3.1140
510210.OF,综指ETF,2016-05-27,3.1070
510210.OF,综指ETF,2016-06-03,3.2410
510210.OF,综指ETF,2016-06-10,3.2280
510210.OF,综指ETF,2016-06-17,3.1890
510210.OF,综指ETF,2016-06-24,3.1710
510210.OF,综指ETF,2016-07-01,3.2510
510210.OF,综指ETF,2016-07-08,3.3240
510210.OF,综指ETF,2016-07-15,3.4080
510210.OF,综指ETF,2016-07-22,3.3770
510210.OF,综指ETF,2016-07-29,3.3520
510210.OF,综指ETF,2016-08-05,3.3400
510210.OF,综指ETF,2016-08-12,3.4230
510210.OF,综指ETF,2016-08-19,3.4900
510210.OF,综指ETF,2016-08-26,3.4300
510210.OF,综指ETF,2016-09-02,3.4390
510210.OF,综指ETF,2016-09-09,3.4520
510210.OF,综指ETF,2016-09-16,3.3760
510210.OF,综指ETF,2016-09-23,3.4080
510210.OF,综指ETF,2016-09-30,3.3750
510210.OF,综指ETF,2016-10-14,3.4350
510210.OF,综指ETF,2016-10-21,3.4660
510210.OF,综指ETF,2016-10-28,3.4690
510210.OF,综指ETF,2016-11-04,3.4900
510210.OF,综指ETF,2016-11-11,3.5570
510210.OF,综指ETF,2016-11-18,3.5530
510210.OF,综指ETF,2016-11-25,3.6450
510210.OF,综指ETF,2016-12-02,3.6390
510210.OF,综指ETF,2016-12-09,3.6190
510210.OF,综指ETF,2016-12-16,3.4950
510210.OF,综指ETF,2016-12-23,3.4880
510210.OF,综指ETF,2016-12-30,3.4860
510210.OF,综指ETF,2017-01-06,3.5470
510210.OF,综指ETF,2017-01-13,3.5140
510210.OF,综指ETF,2017-01-20,3.5330
510210.OF,综指ETF,2017-01-27,3.5690
510210.OF,综指ETF,2017-02-03,3.5460
510210.OF,综指ETF,2017-02-10,3.6010
510210.OF,综指ETF,2017-02-17,3.6010
510210.OF,综指ETF,2017-02-24,3.6550
510210.OF,综指ETF,2017-03-03,3.6040
510210.OF,综指ETF,2017-03-10,3.5900
510210.OF,综指ETF,2017-03-17,3.6100
510210.OF,综指ETF,2017-03-24,3.6500
510210.OF,综指ETF,2017-03-31,3.6270
510210.OF,综指ETF,2017-04-07,3.7020
510210.OF,综指ETF,2017-04-14,3.6690
510210.OF,综指ETF,2017-04-21,3.6040
510210.OF,综指ETF,2017-04-28,3.5700
510210.OF,综指ETF,2017-05-05,3.5140
510210.OF,综指ETF,2017-05-12,3.5040
510210.OF,综指ETF,2017-05-19,3.5090
510210.OF,综指ETF,2017-05-26,3.5470
510210.OF,综指ETF,2017-06-02,3.5480
510210.OF,综指ETF,2017-06-09,3.6120
510210.OF,综指ETF,2017-06-16,3.5750
510210.OF,综指ETF,2017-06-23,3.6250
510210.OF,综指ETF,2017-06-30,3.6650
510210.OF,综指ETF,2017-07-07,3.6850
510210.OF,综指ETF,2017-07-14,3.7460
510210.OF,综指ETF,2017-07-21,3.7720
510210.OF,综指ETF,2017-07-28,3.7840
510210.OF,综指ETF,2017-08-04,3.7890
510210.OF,综指ETF,2017-08-11,3.7270
510210.OF,综指ETF,2017-08-18,3.7900
510210.OF,综指ETF,2017-08-25,3.8420
510210.OF,综指ETF,2017-09-01,3.8770
510210.OF,综指ETF,2017-09-08,3.8790
510210.OF,综指ETF,2017-09-15,3.8620
510210.OF,综指ETF,2017-09-22,3.8530
510210.OF,综指ETF,2017-09-29,3.8510
510210.OF,综指ETF,2017-10-13,3.8880
510210.OF,综指ETF,2017-10-20,3.8710
510210.OF,综指ETF,2017-10-27,3.9090
510210.OF,综指ETF,2017-11-03,3.8560
510210.OF,综指ETF,2017-11-10,3.9260
510210.OF,综指ETF,2017-11-17,3.8840
510210.OF,综指ETF,2017-11-24,3.8540
510210.OF,综指ETF,2017-12-01,3.8090
510210.OF,综指ETF,2017-12-08,3.7910
510210.OF,综指ETF,2017-12-15,3.7620
510210.OF,综指ETF,2017-12-22,3.8010
510210.OF,综指ETF,2017-12-29,3.7910
510210.OF,综指ETF,2018-01-05,3.8920
510210.OF,综指ETF,2018-01-12,3.9290
510210.OF,综指ETF,2018-01-19,3.9810
510210.OF,综指ETF,2018-01-26,4.0610
510210.OF,综指ETF,2018-02-02,3.9470
510210.OF,综指ETF,2018-02-09,3.5960
510210.OF,综指ETF,2018-02-16,3.6600
510210.OF,综指ETF,2018-02-23,3.7620
510210.OF,综指ETF,2018-03-02,3.7280
510210.OF,综指ETF,2018-03-09,3.7870
510210.OF,综指ETF,2018-03-16,3.7500
510210.OF,综指ETF,2018-03-23,3.6460
510210.OF,综指ETF,2018-03-30,3.6480
510210.OF,综指ETF,2018-04-06,3.6070
510210.OF,综指ETF,2018-04-13,3.6270
510210.OF,综指ETF,2018-04-20,3.5370
510210.OF,综指ETF,2018-04-27,3.5440
510210.OF,综指ETF,2018-05-04,3.5540
510210.OF,综指ETF,2018-05-11,3.6420
510210.OF,综指ETF,2018-05-18,3.6720
510210.OF,综指ETF,2018-05-25,3.6090
510210.OF,综指ETF,2018-06-01,3.5490
510210.OF,综指ETF,2018-06-08,3.5470
510210.OF,综指ETF,2018-06-15,3.5090
510210.OF,综指ETF,2018-06-22,3.3720
510210.OF,综指ETF,2018-06-29,3.3220
510210.OF,综指ETF,2018-07-06,3.2160
510210.OF,综指ETF,2018-07-13,3.3190
510210.OF,综指ETF,2018-07-20,3.3320
510210.OF,综指ETF,2018-07-27,3.3860
510210.OF,综指ETF,2018-08-03,3.2440
510210.OF,综指ETF,2018-08-10,3.3240
510210.OF,综指ETF,2018-08-17,3.1830
510210.OF,综指ETF,2018-08-24,3.2490
510210.OF,综指ETF,2018-08-31,3.2560
510210.OF,综指ETF,2018-09-07,3.2240
510210.OF,综指ETF,2018-09-14,3.2060
510210.OF,综指ETF,2018-09-21,3.3420
510210.OF,综指ETF,2018-09-28,3.3710
510210.OF,综指ETF,2018-10-12,3.1270
510210.OF,综指ETF,2018-10-19,3.0600
510210.OF,综指ETF,2018-10-26,3.1100
510210.OF,综指ETF,2018-11-02,3.1940
510210.OF,综指ETF,2018-11-09,3.1110
510210.OF,综指ETF,2018-11-16,3.1950
510210.OF,综指ETF,2018-11-23,3.0830
510210.OF,综指ETF,2018-11-30,3.1010
510210.OF,综指ETF,2018-12-07,3.1180
510210.OF,综指ETF,2018-12-14,3.1020
510210.OF,综指ETF,2018-12-21,3.0040
510210.OF,综指ETF,2018-12-28,2.9790
510210.OF,综指ETF,2018-12-31,2.9780
510220.OF,中小ETF,2014-01-03,2.5630
510220.OF,中小ETF,2014-01-10,2.4430
510220.OF,中小ETF,2014-01-17,2.4380
510220.OF,中小ETF,2014-01-24,2.5470
510220.OF,中小ETF,2014-01-31,2.5260
510220.OF,中小ETF,2014-02-07,2.5610
510220.OF,中小ETF,2014-02-14,2.6580
510220.OF,中小ETF,2014-02-21,2.6510
510220.OF,中小ETF,2014-02-28,2.5460
510220.OF,中小ETF,2014-03-07,2.5510
510220.OF,中小ETF,2014-03-14,2.4790
510220.OF,中小ETF,2014-03-21,2.5210
510220.OF,中小ETF,2014-03-28,2.4930
510220.OF,中小ETF,2014-04-04,2.5210
510220.OF,中小ETF,2014-04-11,2.5960
510220.OF,中小ETF,2014-04-18,2.5790
510220.OF,中小ETF,2014-04-25,2.4600
510220.OF,中小ETF,2014-05-02,2.4430
510220.OF,中小ETF,2014-05-09,2.4170
510220.OF,中小ETF,2014-05-16,2.4310
510220.OF,中小ETF,2014-05-23,2.4460
510220.OF,中小ETF,2014-05-30,2.4630
510220.OF,中小ETF,2014-06-06,2.4390
510220.OF,中小ETF,2014-06-13,2.4810
510220.OF,中小ETF,2014-06-20,2.4340
510220.OF,中小ETF,2014-06-27,2.4830
510220.OF,中小ETF,2014-07-04,2.5380
510220.OF,中小ETF,2014-07-11,2.5360
510220.OF,中小ETF,2014-07-18,2.5550
510220.OF,中小ETF,2014-07-25,2.6260
510220.OF,中小ETF,2014-08-01,2.6950
510220.OF,中小ETF,2014-08-08,2.7340
510220.OF,中小ETF,2014-08-15,2.7860
510220.OF,中小ETF,2014-08-22,2.8310
510220.OF,中小ETF,2014-08-29,2.7840
510220.OF,中小ETF,2014-09-05,2.9280
510220.OF,中小ETF,2014-09-12,2.9720
510220.OF,中小ETF,2014-09-19,2.9830
510220.OF,中小ETF,2014-09-26,3.0280
510220.OF,中小ETF,2014-10-03,3.0680
510220.OF,中小ETF,2014-10-10,3.1030
510220.OF,中小ETF,2014-10-17,3.0490
510220.OF,中小ETF,2014-10-24,2.9820
510220.OF,中小ETF,2014-10-31,3.1480
510220.OF,中小ETF,2014-11-07,3.1570
510220.OF,中小ETF,2014-11-14,3.1870
510220.OF,中小ETF,2014-11-21,3.2370
510220.OF,中小ETF,2014-11-28,3.4170
510220.OF,中小ETF,2014-12-05,3.5840
510220.OF,中小ETF,2014-12-12,3.7380
510220.OF,中小ETF,2014-12-19,3.8870
510220.OF,中小ETF,2014-12-26,3.8830
510220.OF,中小ETF,2015-01-02,3.8560
510220.OF,中小ETF,2015-01-09,3.8810
510220.OF,中小ETF,2015-01-16,3.9320
510220.OF,中小ETF,2015-01-23,3.9520
510220.OF,中小ETF,2015-01-30,3.9050
510220.OF,中小ETF,2015-02-06,3.7720
510220.OF,中小ETF,2015-02-13,3.9350
510220.OF,中小ETF,2015-02-20,4.0270
510220.OF,中小ETF,2015-02-27,4.1150
510220.OF,中小ETF,2015-03-06,4.1190
510220.OF,中小ETF,2015-03-13,4.2600
510220.OF,中小ETF,2015-03-20,4.6130
510220.OF,中小ETF,2015-03-27,4.7750
510220.OF,中小ETF,2015-04-03,5.0350
510220.OF,中小ETF,2015-04-10,5.1810
510220.OF,中小ETF,2015-04-17,5.4140
510220.OF,中小ETF,2015-04-24,5.6880
510220.OF,中小ETF,2015-05-01,5.7500
510220.OF,中小ETF,2015-05-08,5.4610
510220.OF,中小ETF,2015-05-15,5.7350
510220.OF,中小ETF,2015-05-22,6.2530
510220.OF,中小ETF,2015-05-29,6.2750
510220.OF,中小ETF,2015-06-05,6.9810
510220.OF,中小ETF,2015-06-12,7.2140
510220.OF,中小ETF,2015-06-19,6.2370
510220.OF,中小ETF,2015-06-26,5.7550
510220.OF,中小ETF,2015-07-03,4.7040
510220.OF,中小ETF,2015-07-10,4.6380
510220.OF,中小ETF,2015-07-17,5.0250
510220.OF,中小ETF,2015-07-24,5.3470
510220.OF,中小ETF,2015-07-31,4.8730
510220.OF,中小ETF,2015-08-07,5.0620
510220.OF,中小ETF,2015-08-14,5.4670
510220.OF,中小ETF,2015-08-21,4.8080
510220.OF,中小ETF,2015-08-28,4.3380
510220.OF,中小ETF,2015-09-04,4.0380
510220.OF,中小ETF,2015-09-11,4.2310
510220.OF,中小ETF,2015-09-18,4.0080
510220.OF,中小ETF,2015-09-25,4.0190
510220.OF,中小ETF,2015-10-02,3.9930
510220.OF,中小ETF,2015-10-09,4.2040
510220.OF,中小ETF,2015-10-16,4.5510
510220.OF,中小ETF,2015-10-23,4.5830
510220.OF,中小ETF,2015-10-30,4.5460
510220.OF,中小ETF,2015-11-06,4.7970
510220.OF,中小ETF,2015-11-13,4.7980
510220.OF,中小ETF,2015-11-20,4.8760
510220.OF,中小ETF,2015-11-27,4.5790
510220.OF,中小ETF,2015-12-04,4.6750
510220.OF,中小ETF,2015-12-11,4.5500
510220.OF,中小ETF,2015-12-18,4.7730
510220.OF,中小ETF,2015-12-25,4.8290
510220.OF,中小ETF,2016-01-01,4.7190
510220.OF,中小ETF,2016-01-08,4.1670
510220.OF,中小ETF,2016-01-15,3.7430
510220.OF,中小ETF,2016-01-22,3.7310
510220.OF,中小ETF,2016-01-29,3.4230
510220.OF,中小ETF,2016-02-05,3.5050
510220.OF,中小ETF,2016-02-19,3.6700
510220.OF,中小ETF,2016-02-26,3.5120
510220.OF,中小ETF,2016-03-04,3.5640
510220.OF,中小ETF,2016-03-11,3.4720
510220.OF,中小ETF,2016-03-18,3.7130
510220.OF,中小ETF,2016-03-25,3.7640
510220.OF,中小ETF,2016-04-01,3.8000
510220.OF,中小ETF,2016-04-08,3.7910
510220.OF,中小ETF,2016-04-15,3.9140
510220.OF,中小ETF,2016-04-22,3.7040
510220.OF,中小ETF,2016-04-29,3.6760
510220.OF,中小ETF,2016-05-06,3.6590
510220.OF,中小ETF,2016-05-13,3.5360
510220.OF,中小ETF,2016-05-20,3.5310
510220.OF,中小ETF,2016-05-27,3.5140
510220.OF,中小ETF,2016-06-03,3.6730
510220.OF,中小ETF,2016-06-10,3.6630
510220.OF,中小ETF,2016-06-17,3.6240
510220.OF,中小ETF,2016-06-24,3.5800
510220.OF,中小ETF,2016-07-01,3.6880
510220.OF,中小ETF,2016-07-08,3.8060
510220.OF,中小ETF,2016-07-15,3.9200
510220.OF,中小ETF,2016-07-22,3.8770
510220.OF,中小ETF,2016-07-29,3.8300
510220.OF,中小ETF,2016-08-05,3.8290
510220.OF,中小ETF,2016-08-12,3.9020
510220.OF,中小ETF,2016-08-19,4.0040
510220.OF,中小ETF,2016-08-26,3.9360
510220.OF,中小ETF,2016-09-02,3.9220
510220.OF,中小ETF,2016-09-09,3.9520
510220.OF,中小ETF,2016-09-16,3.8490
510220.OF,中小ETF,2016-09-23,3.8870
510220.OF,中小ETF,2016-09-30,3.8430
510220.OF,中小ETF,2016-10-14,3.9260
510220.OF,中小ETF,2016-10-21,3.9420
510220.OF,中小ETF,2016-10-28,3.9470
510220.OF,中小ETF,2016-11-04,3.9560
510220.OF,中小ETF,2016-11-11,4.0410
510220.OF,中小ETF,2016-11-18,4.0430
510220.OF,中小ETF,2016-11-25,4.1050
510220.OF,中小ETF,2016-12-02,4.0530
510220.OF,中小ETF,2016-12-09,4.0240
510220.OF,中小ETF,2016-12-16,3.9010
510220.OF,中小ETF,2016-12-23,3.8880
510220.OF,中小ETF,2016-12-30,3.8740
510220.OF,中小ETF,2017-01-06,3.9420
510220.OF,中小ETF,2017-01-13,3.8750
510220.OF,中小ETF,2017-01-20,3.8850
510220.OF,中小ETF,2017-01-27,3.9300
510220.OF,中小ETF,2017-02-03,3.9170
510220.OF,中小ETF,2017-02-10,3.9870
510220.OF,中小ETF,2017-02-17,3.9850
510220.OF,中小ETF,2017-02-24,4.0650
510220.OF,中小ETF,2017-03-03,4.0298
510220.OF,中小ETF,2017-03-10,4.0149
510220.OF,中小ETF,2017-03-17,4.0344
510220.OF,中小ETF,2017-03-24,4.0741
510220.OF,中小ETF,2017-03-31,4.0147
510220.OF,中小ETF,2017-04-07,4.1238
510220.OF,中小ETF,2017-04-14,4.1136
510220.OF,中小ETF,2017-04-21,4.0091
510220.OF,中小ETF,2017-04-28,3.9345
510220.OF,中小ETF,2017-05-05,3.8508
510220.OF,中小ETF,2017-05-12,3.7500
510220.OF,中小ETF,2017-05-19,3.8144
510220.OF,中小ETF,2017-05-26,3.7837
510220.OF,中小ETF,2017-06-02,3.7741
510220.OF,中小ETF,2017-06-09,3.8806
510220.OF,中小ETF,2017-06-16,3.8793
510220.OF,中小ETF,2017-06-23,3.9195
510220.OF,中小ETF,2017-06-30,3.9977
510220.OF,中小ETF,2017-07-07,4.0421
510220.OF,中小ETF,2017-07-14,4.0292
510220.OF,中小ETF,2017-07-21,4.0723
510220.OF,中小ETF,2017-07-28,4.0931
510220.OF,中小ETF,2017-08-04,4.1289
510220.OF,中小ETF,2017-08-11,4.0717
510220.OF,中小ETF,2017-08-18,4.1712
510220.OF,中小ETF,2017-08-25,4.1827
510220.OF,中小ETF,2017-09-01,4.2841
510220.OF,中小ETF,2017-09-08,4.3011
510220.OF,中小ETF,2017-09-15,4.3231
510220.OF,中小ETF,2017-09-22,4.3029
510220.OF,中小ETF,2017-09-29,4.3314
510220.OF,中小ETF,2017-10-13,4.3927
510220.OF,中小ETF,2017-10-20,4.3556
510220.OF,中小ETF,2017-10-27,4.4009
510220.OF,中小ETF,2017-11-03,4.3270
510220.OF,中小ETF,2017-11-10,4.4581
510220.OF,中小ETF,2017-11-17,4.3430
510220.OF,中小ETF,2017-11-24,4.2979
510220.OF,中小ETF,2017-12-01,4.2917
510220.OF,中小ETF,2017-12-08,4.2393
510220.OF,中小ETF,2017-12-15,4.2416
510220.OF,中小ETF,2017-12-22,4.2708
510220.OF,中小ETF,2017-12-29,4.2669
510220.OF,中小ETF,2018-01-05,4.3825
510220.OF,中小ETF,2018-01-12,4.3823
510220.OF,中小ETF,2018-01-19,4.3560
510220.OF,中小ETF,2018-01-26,4.4541
510220.OF,中小ETF,2018-02-02,4.2694
510220.OF,中小ETF,2018-02-09,3.9015
510220.OF,中小ETF,2018-02-16,4.0274
510220.OF,中小ETF,2018-02-23,4.1307
510220.OF,中小ETF,2018-03-02,4.1756
510220.OF,中小ETF,2018-03-09,4.2757
510220.OF,中小ETF,2018-03-16,4.2335
510220.OF,中小ETF,2018-03-23,4.0414
510220.OF,中小ETF,2018-03-30,4.1527
510220.OF,中小ETF,2018-04-06,4.1013
510220.OF,中小ETF,2018-04-13,4.1139
510220.OF,中小ETF,2018-04-20,4.0135
510220.OF,中小ETF,2018-04-27,4.0255
510220.OF,中小ETF,2018-05-04,4.0595
510220.OF,中小ETF,2018-05-11,4.1334
510220.OF,中小ETF,2018-05-18,4.1754
510220.OF,中小ETF,2018-05-25,4.1502
510220.OF,中小ETF,2018-06-01,4.0427
510220.OF,中小ETF,2018-06-08,4.0499
510220.OF,中小ETF,2018-06-15,3.9651
510220.OF,中小ETF,2018-06-22,3.7892
510220.OF,中小ETF,2018-06-29,3.7757
510220.OF,中小ETF,2018-07-06,3.6303
510220.OF,中小ETF,2018-07-13,3.7777
510220.OF,中小ETF,2018-07-20,3.7828
510220.OF,中小ETF,2018-07-27,3.8404
510220.OF,中小ETF,2018-08-03,3.6343
510220.OF,中小ETF,2018-08-10,3.6843
510220.OF,中小ETF,2018-08-17,3.5130
510220.OF,中小ETF,2018-08-24,3.5665
510220.OF,中小ETF,2018-08-31,3.5639
510220.OF,中小ETF,2018-09-07,3.5351
510220.OF,中小ETF,2018-09-14,3.4833
510220.OF,中小ETF,2018-09-21,3.6146
510220.OF,中小ETF,2018-09-28,3.6413
510220.OF,中小ETF,2018-10-12,3.2998
510220.OF,中小ETF,2018-10-19,3.1817
510220.OF,中小ETF,2018-10-26,3.2529
510220.OF,中小ETF,2018-11-02,3.3877
510220.OF,中小ETF,2018-11-09,3.3103
510220.OF,中小ETF,2018-11-16,3.4795
510220.OF,中小ETF,2018-11-23,3.3186
510220.OF,中小ETF,2018-11-30,3.3276
510220.OF,中小ETF,2018-12-07,3.3585
510220.OF,中小ETF,2018-12-14,3.3302
510220.OF,中小ETF,2018-12-21,3.2468
510220.OF,中小ETF,2018-12-28,3.2161
510220.OF,中小ETF,2018-12-31,3.2158
510230.OF,金融ETF,2014-01-03,3.0770
510230.OF,金融ETF,2014-01-10,3.0320
510230.OF,金融ETF,2014-01-17,2.9940
510230.OF,金融ETF,2014-01-24,3.0230
510230.OF,金融ETF,2014-01-31,2.9960
510230.OF,金融ETF,2014-02-07,2.9800
510230.OF,金融ETF,2014-02-14,3.0940
510230.OF,金融ETF,2014-02-21,3.0130
510230.OF,金融ETF,2014-02-28,2.9420
510230.OF,金融ETF,2014-03-07,2.9010
510230.OF,金融ETF,2014-03-14,2.8480
510230.OF,金融ETF,2014-03-21,2.9310
510230.OF,金融ETF,2014-03-28,2.9560
510230.OF,金融ETF,2014-04-04,2.9860
510230.OF,金融ETF,2014-04-11,3.1460
510230.OF,金融ETF,2014-04-18,3.0480
510230.OF,金融ETF,2014-04-25,3.0120
510230.OF,金融ETF,2014-05-02,3.0120
510230.OF,金融ETF,2014-05-09,2.9920
510230.OF,金融ETF,2014-05-16,3.0040
510230.OF,金融ETF,2014-05-23,2.9960
510230.OF,金融ETF,2014-05-30,2.9980
510230.OF,金融ETF,2014-06-06,2.9800
510230.OF,金融ETF,2014-06-13,3.0510
510230.OF,金融ETF,2014-06-20,3.0230
510230.OF,金融ETF,2014-06-27,3.0070
510230.OF,金融ETF,2014-07-04,3.0530
510230.OF,金融ETF,2014-07-11,3.0185
510230.OF,金融ETF,2014-07-18,3.0457
510230.OF,金融ETF,2014-07-25,3.2190
510230.OF,金融ETF,2014-08-01,3.3544
510230.OF,金融ETF,2014-08-08,3.3127
510230.OF,金融ETF,2014-08-15,3.3483
510230.OF,金融ETF,2014-08-22,3.3065
510230.OF,金融ETF,2014-08-29,3.2701
510230.OF,金融ETF,2014-09-05,3.4066
510230.OF,金融ETF,2014-09-12,3.3476
510230.OF,金融ETF,2014-09-19,3.3409
510230.OF,金融ETF,2014-09-26,3.3311
510230.OF,金融ETF,2014-10-03,3.3357
510230.OF,金融ETF,2014-10-10,3.3396
510230.OF,金融ETF,2014-10-17,3.3341
510230.OF,金融ETF,2014-10-24,3.3009
510230.OF,金融ETF,2014-10-31,3.4833
510230.OF,金融ETF,2014-11-07,3.4705
510230.OF,金融ETF,2014-11-14,3.6721
510230.OF,金融ETF,2014-11-21,3.6633
510230.OF,金融ETF,2014-11-28,4.2117
510230.OF,金融ETF,2014-12-05,5.0115
510230.OF,金融ETF,2014-12-12,4.8628
510230.OF,金融ETF,2014-12-19,5.3938
510230.OF,金融ETF,2014-12-26,5.6878
510230.OF,金融ETF,2015-01-02,5.9944
510230.OF,金融ETF,2015-01-09,5.8170
510230.OF,金融ETF,2015-01-16,6.0041
510230.OF,金融ETF,2015-01-23,5.7463
510230.OF,金融ETF,2015-01-30,5.3404
510230.OF,金融ETF,2015-02-06,5.2191
510230.OF,金融ETF,2015-02-13,5.4274
510230.OF,金融ETF,2015-02-20,5.4479
510230.OF,金融ETF,2015-02-27,5.4879
510230.OF,金融ETF,2015-03-06,5.2040
510230.OF,金融ETF,2015-03-13,5.5197
510230.OF,金融ETF,2015-03-20,5.9542
510230.OF,金融ETF,2015-03-27,5.8540
510230.OF,金融ETF,2015-04-03,6.1710
510230.OF,金融ETF,2015-04-10,6.5446
510230.OF,金融ETF,2015-04-17,6.8117
510230.OF,金融ETF,2015-04-24,6.5977
510230.OF,金融ETF,2015-05-01,6.6771
510230.OF,金融ETF,2015-05-08,6.4744
510230.OF,金融ETF,2015-05-15,6.3340
510230.OF,金融ETF,2015-05-22,6.7036
510230.OF,金融ETF,2015-05-29,6.3406
510230.OF,金融ETF,2015-06-05,6.8106
510230.OF,金融ETF,2015-06-12,6.9699
510230.OF,金融ETF,2015-06-19,6.1167
510230.OF,金融ETF,2015-06-26,5.8266
510230.OF,金融ETF,2015-07-03,5.6611
510230.OF,金融ETF,2015-07-10,6.2600
510230.OF,金融ETF,2015-07-17,5.9873
510230.OF,金融ETF,2015-07-24,5.7934
510230.OF,金融ETF,2015-07-31,5.2716
510230.OF,金融ETF,2015-08-07,5.3251
510230.OF,金融ETF,2015-08-14,5.3752
510230.OF,金融ETF,2015-08-21,4.7882
510230.OF,金融ETF,2015-08-28,4.6217
510230.OF,金融ETF,2015-09-04,4.8293
510230.OF,金融ETF,2015-09-11,4.7272
510230.OF,金融ETF,2015-09-18,4.7135
510230.OF,金融ETF,2015-09-25,4.7196
510230.OF,金融ETF,2015-10-02,4.6569
510230.OF,金融ETF,2015-10-09,4.8077
510230.OF,金融ETF,2015-10-16,4.9916
510230.OF,金融ETF,2015-10-23,5.0467
510230.OF,金融ETF,2015-10-30,5.0134
510230.OF,金融ETF,2015-11-06,5.5053
510230.OF,金融ETF,2015-11-13,5.4382
510230.OF,金融ETF,2015-11-20,5.4624
510230.OF,金融ETF,2015-11-27,5.1733
510230.OF,金融ETF,2015-12-04,5.3300
510230.OF,金融ETF,2015-12-11,5.2451
510230.OF,金融ETF,2015-12-18,5.4370
510230.OF,金融ETF,2015-12-25,5.6181
510230.OF,金融ETF,2016-01-01,5.4584
510230.OF,金融ETF,2016-01-08,5.0182
510230.OF,金融ETF,2016-01-15,4.6930
510230.OF,金融ETF,2016-01-22,4.6347
510230.OF,金融ETF,2016-01-29,4.4782
510230.OF,金融ETF,2016-02-05,4.4551
510230.OF,金融ETF,2016-02-19,4.5291
510230.OF,金融ETF,2016-02-26,4.4213
510230.OF,金融ETF,2016-03-04,4.7747
510230.OF,金融ETF,2016-03-11,4.6731
510230.OF,金融ETF,2016-03-18,4.8474
510230.OF,金融ETF,2016-03-25,4.8722
510230.OF,金融ETF,2016-04-01,4.9098
510230.OF,金融ETF,2016-04-08,4.8015
510230.OF,金融ETF,2016-04-15,4.9562
510230.OF,金融ETF,2016-04-22,4.9385
510230.OF,金融ETF,2016-04-29,4.8769
510230.OF,金融ETF,2016-05-06,4.8057
510230.OF,金融ETF,2016-05-13,4.7388
510230.OF,金融ETF,2016-05-20,4.7702
510230.OF,金融ETF,2016-05-27,4.7501
510230.OF,金融ETF,2016-06-03,4.9100
510230.OF,金融ETF,2016-06-10,4.8859
510230.OF,金融ETF,2016-06-17,4.8204
510230.OF,金融ETF,2016-06-24,4.7924
510230.OF,金融ETF,2016-07-01,4.9019
510230.OF,金融ETF,2016-07-08,4.9441
510230.OF,金融ETF,2016-07-15,5.0580
510230.OF,金融ETF,2016-07-22,5.0033
510230.OF,金融ETF,2016-07-29,4.9687
510230.OF,金融ETF,2016-08-05,4.9710
510230.OF,金融ETF,2016-08-12,5.1707
510230.OF,金融ETF,2016-08-19,5.2323
510230.OF,金融ETF,2016-08-26,5.1835
510230.OF,金融ETF,2016-09-02,5.2277
510230.OF,金融ETF,2016-09-09,5.2254
510230.OF,金融ETF,2016-09-16,5.0916
510230.OF,金融ETF,2016-09-23,5.1522
510230.OF,金融ETF,2016-09-30,5.1212
510230.OF,金融ETF,2016-10-14,5.1529
510230.OF,金融ETF,2016-10-21,5.1744
510230.OF,金融ETF,2016-10-28,5.2219
510230.OF,金融ETF,2016-11-04,5.2561
510230.OF,金融ETF,2016-11-11,5.3381
510230.OF,金融ETF,2016-11-18,5.3142
510230.OF,金融ETF,2016-11-25,5.5222
510230.OF,金融ETF,2016-12-02,5.4599
510230.OF,金融ETF,2016-12-09,5.4948
510230.OF,金融ETF,2016-12-16,5.2530
510230.OF,金融ETF,2016-12-23,5.1534
510230.OF,金融ETF,2016-12-30,5.1810
510230.OF,金融ETF,2017-01-06,5.1979
510230.OF,金融ETF,2017-01-13,5.2303
510230.OF,金融ETF,2017-01-20,5.3237
510230.OF,金融ETF,2017-01-27,5.3687
510230.OF,金融ETF,2017-02-03,5.3007
510230.OF,金融ETF,2017-02-10,5.3478
510230.OF,金融ETF,2017-02-17,5.3660
510230.OF,金融ETF,2017-02-24,5.4100
510230.OF,金融ETF,2017-03-03,5.3140
